pitch_type,game_date,release_speed,player_name,batter,events,description,zone,b_swings,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hit_distance_sc,launch_speed,launch_angle,game_pk,estimated_ba_using_speedangle,launch_speed_angle,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,delta_run_exp,bat_win_exp
SI,4/13/2025,97.5,"Giménez, Andrés",665926,double,hit_into_play,2,L,L,BAL,TOR,X,7,line_drive,1,2,2025,,,,0,8,Top,201,84.6,15,778344,0.952,4,4,Sinker,6,3,3,6,Standard,Standard,0.786,0.065
SL,4/13/2025,87.2,"Bichette, Bo",666182,single,hit_into_play,8,R,R,BAL,TOR,X,7,line_drive,0,2,2025,676391,,,2,8,Top,224,93.2,12,778344,0.914,4,3,Slider,6,5,6,6,Standard,Standard,0.835,0.19099999999999995
SI,4/12/2025,92.4,"Santander, Anthony",623993,double_play,hit_into_play,9,L,R,BAL,TOR,X,9,fly_ball,1,2,2025,,666182,665489,0,5,Top,356,94,32,778362,0.122,3,4,Sinker,0,3,3,0,Standard,Standard,-0.172,0.874
FS,4/12/2025,85.9,"Bichette, Bo",666182,single,hit_into_play,8,R,R,BAL,TOR,X,7,ground_ball,0,2,2025,,,,0,5,Top,72,97,3,778362,0.473,4,3,Split-Finger,0,3,3,0,Standard,Standard,0.532,0.831
ST,4/12/2025,82.5,"Roden, Alan",702176,field_out,hit_into_play,13,L,R,BAL,TOR,X,3,ground_ball,2,2,2025,,,,2,4,Top,3,87.3,-36,778362,0.052,2,5,Sweeper,0,3,3,0,Infield shade,Standard,-0.224,0.79
FF,4/12/2025,93.2,"Bichette, Bo",666182,single,hit_into_play,5,R,R,BAL,TOR,X,9,ground_ball,2,2,2025,664770,,702176,1,2,Top,169,98.7,9,778362,0.701,4,5,4-Seam Fastball,0,1,2,0,Standard,Standard,0.533,0.657
SI,4/12/2025,93.7,"Roden, Alan",702176,single,hit_into_play,4,L,R,BAL,TOR,X,9,ground_ball,3,2,2025,,,664770,1,2,Top,8,98.5,-17,778362,0.184,2,7,Sinker,0,1,1,0,Standard,Standard,0.341,0.61
FF,4/12/2025,92.7,"Wagner, Will",695238,field_out,hit_into_play,2,L,R,BAL,TOR,X,8,line_drive,3,2,2025,665489,665926,,2,1,Top,302,90.7,23,778362,0.162,3,10,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.259,0.606
SL,4/12/2025,86.4,"Bichette, Bo",666182,strikeout,swinging_strike,9,R,R,BAL,TOR,S,2,,1,2,2025,664702,664770,,2,9,Top,,,,778362,,,4,Slider,5,4,4,5,Standard,Standard,-0.196,0.14100000000000001
CH,4/12/2025,85.7,"Wagner, Will",695238,strikeout,called_strike,3,L,R,BAL,TOR,S,2,,1,2,2025,,,543807,0,6,Top,,,,778362,,,5,Changeup,2,3,3,2,Standard,Standard,-0.165,0.687
SL,4/12/2025,82.7,"Springer, George",543807,strikeout,swinging_strike,3,R,L,BAL,TOR,S,2,,1,2,2025,,,,2,8,Top,,,,778362,,,4,Slider,5,4,4,5,Standard,Standard,-0.182,0.15200000000000002
SL,4/12/2025,82,"Santander, Anthony",623993,field_out,hit_into_play,3,R,L,BAL,TOR,X,6,ground_ball,1,2,2025,,,,0,8,Top,45,100.2,-1,778362,0.392,2,4,Slider,5,4,4,5,Standard,Standard,-0.189,0.239
FF,4/10/2025,95.2,"Santander, Anthony",623993,strikeout,called_strike,8,L,R,BOS,TOR,S,2,,3,2,2025,,,,1,6,Top,,,,778377,,,10,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.332,0.472
KC,4/10/2025,78.6,"Giménez, Andrés",665926,strikeout,foul_tip,14,L,R,BOS,TOR,S,2,,1,2,2025,,,,0,6,Top,,,,778377,,,4,Knuckle Curve,0,0,0,0,Infield shade,Standard,-0.189,0.49
SI,4/10/2025,93.7,"Bichette, Bo",666182,strikeout,called_strike,9,R,R,BOS,TOR,S,2,,3,2,2025,,,664770,2,5,Top,,,,778377,,,6,Sinker,0,0,0,0,Standard,Standard,-0.295,0.46799999999999997
CH,4/10/2025,90.7,"Roden, Alan",702176,strikeout,swinging_strike,13,L,R,BOS,TOR,S,2,,2,2,2025,,,,0,5,Top,,,,778377,,,5,Changeup,0,0,0,0,Infield shade,Standard,-0.232,0.496
FF,4/10/2025,93.6,"Wagner, Will",695238,strikeout,foul_tip,12,L,R,BOS,TOR,S,2,,0,2,2025,,,,1,4,Top,,,,778377,,,3,4-Seam Fastball,0,0,0,0,Standard,Strategic,-0.163,0.46499999999999997
ST,4/10/2025,79.9,"Springer, George",543807,field_out,hit_into_play,9,R,R,BOS,TOR,X,5,ground_ball,3,2,2025,,,,0,4,Top,40,81.6,1,778377,0.205,2,6,Sweeper,0,0,0,0,Standard,Standard,-0.345,0.507
CH,4/10/2025,90.6,"Santander, Anthony",623993,strikeout,swinging_strike_blocked,13,L,R,BOS,TOR,S,2,,2,2,2025,,,,2,3,Top,,,,778377,,,6,Changeup,0,0,0,0,Infield shade,Standard,-0.224,0.45499999999999996
ST,4/10/2025,80.7,"Bichette, Bo",666182,field_out,hit_into_play,14,R,R,BOS,TOR,X,6,popup,0,2,2025,,,,0,3,Top,190,63.8,35,778377,0.661,4,3,Sweeper,0,0,0,0,Standard,Standard,-0.165,0.49
FC,4/10/2025,88.4,"Lukes, Nathan",664770,field_out,hit_into_play,12,L,R,BOS,TOR,X,3,line_drive,0,2,2025,702176,,623168,2,2,Top,104,68.3,12,778377,0.296,2,3,Cutter,0,0,0,0,Standard,Standard,-0.181,0.48
SL,4/10/2025,84.7,"Wagner, Will",695238,strikeout,swinging_strike,13,L,R,BOS,TOR,S,2,,0,2,2025,,543807,,1,8,Top,,,,778377,,,3,Slider,1,2,2,1,Standard,Standard,-0.185,0.752
SI,4/10/2025,95.6,"Springer, George",543807,double,hit_into_play,9,R,R,BOS,TOR,X,9,fly_ball,3,2,2025,,,,1,8,Top,401,104.8,26,778377,0.743,6,6,Sinker,1,2,2,1,Standard,Strategic,0.563,0.726
CH,4/10/2025,90.9,"Wagner, Will",695238,field_out,hit_into_play,6,L,R,BOS,TOR,X,7,fly_ball,2,2,2025,,,,0,2,Top,299,89.2,28,778377,0.061,3,8,Changeup,0,0,0,0,Infield shade,Standard,-0.232,0.497
SL,4/10/2025,83.8,"Wagner, Will",695238,field_out,hit_into_play,3,L,L,BOS,TOR,X,8,fly_ball,1,2,2025,,,,2,10,Top,246,78.1,38,778377,0.043,3,6,Slider,2,3,3,2,Infield shade,Standard,-0.182,0.639
SI,4/10/2025,95.4,"Santander, Anthony",623993,strikeout,called_strike,9,L,R,BOS,TOR,S,2,,3,2,2025,,,,0,8,Top,,,,778377,,,13,Sinker,1,2,2,1,Infield shade,Standard,-0.345,0.75
FS,4/10/2025,92.9,"Giménez, Andrés",665926,strikeout,swinging_strike,13,L,L,BOS,TOR,S,2,,1,2,2025,,623168,,2,9,Top,,,,778377,,,4,Split-Finger,2,2,2,2,Standard,Standard,-0.208,0.43500000000000005
KC,4/10/2025,78.3,"Santander, Anthony",623993,single,hit_into_play,14,L,R,BOS,TOR,X,9,line_drive,0,2,2025,,,666182,1,1,Top,138,94.8,10,778377,0.732,4,3,Knuckle Curve,0,0,0,0,Infield shade,Standard,0.493,0.491
FS,4/10/2025,83.2,"Guerrero Jr., Vladimir",665489,force_out,hit_into_play,14,R,L,BOS,TOR,X,4,ground_ball,0,2,2025,664702,,623168,1,7,Top,13,97.2,-9,778377,0.236,2,3,Split-Finger,1,1,2,1,Standard,Standard,-0.177,0.571
CH,4/10/2025,81,"Springer, George",543807,sac_fly,hit_into_play,9,R,L,BOS,TOR,X,9,fly_ball,2,2,2025,665926,,,1,10,Top,281,84.9,28,778377,,3,5,Changeup,2,2,3,2,Strategic,Standard,-0.042,0.45999999999999996
FF,4/10/2025,95,"Giménez, Andrés",665926,strikeout,swinging_strike,5,L,R,BOS,TOR,S,2,,2,2,2025,,,666182,0,1,Top,,,,778377,,,6,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.201,0.531
SI,4/10/2025,100.8,"Bichette, Bo",666182,strikeout,swinging_strike,4,R,L,BOS,TOR,S,2,,0,2,2025,,,623168,1,9,Top,,,,778377,,,4,Sinker,2,2,2,2,Infield shade,Standard,-0.168,0.47
SL,4/10/2025,87.4,"Straw, Myles",664702,single,hit_into_play,7,R,L,BOS,TOR,X,7,line_drive,0,2,2025,,,695238,1,7,Top,160,94.8,11,778377,0.871,4,4,Slider,1,0,0,1,Standard,Standard,0.493,0.29100000000000004
ST,4/9/2025,83.7,"Kirk, Alejandro",672386,grounded_into_double_play,hit_into_play,14,R,R,BOS,TOR,X,4,ground_ball,2,2,2025,,665926,695238,0,7,Top,27,69.4,-1,778386,0.052,2,5,Sweeper,1,1,1,1,Standard,Standard,-0.3,0.632
FS,4/9/2025,89.1,"Santander, Anthony",623993,double_play,hit_into_play,9,L,R,BOS,TOR,X,3,line_drive,2,2,2025,,,665489,1,6,Top,88,104.2,5,778386,0.646,4,5,Split-Finger,1,1,1,1,Infield shade,Standard,-0.223,0.497
FF,4/9/2025,94.4,"Guerrero Jr., Vladimir",665489,single,hit_into_play,7,R,R,BOS,TOR,X,7,line_drive,2,2,2025,,,,1,6,Top,254,87.6,15,778386,0.975,4,6,4-Seam Fastball,1,1,1,1,Standard,Standard,0.44,0.46199999999999997
ST,4/9/2025,83.2,"Kirk, Alejandro",672386,strikeout,swinging_strike,9,R,R,BOS,TOR,S,2,,0,2,2025,,,,2,4,Top,,,,778386,,,3,Sweeper,1,1,1,1,Standard,Strategic,-0.16,0.44799999999999995
ST,4/9/2025,82.6,"Wagner, Will",695238,double_play,hit_into_play,8,L,R,BOS,TOR,X,9,line_drive,2,2,2025,,,665926,0,4,Top,296,95.2,21,778386,0.235,3,5,Sweeper,1,1,1,1,Infield shade,Standard,-0.2,0.538
SI,4/9/2025,94.4,"Guerrero Jr., Vladimir",665489,field_out,hit_into_play,11,R,R,BOS,TOR,X,3,popup,0,2,2025,,,,1,3,Top,46,69.5,77,778386,0.005,3,3,Sinker,1,1,1,1,Standard,Standard,-0.163,0.46799999999999997
ST,4/9/2025,83.5,"Bichette, Bo",666182,field_out,hit_into_play,6,R,R,BOS,TOR,X,3,ground_ball,1,2,2025,,,,0,3,Top,4,59.9,-35,778386,0.089,2,4,Sweeper,1,1,1,1,Standard,Standard,-0.189,0.493
ST,4/9/2025,83.8,"Clement, Ernie",676391,strikeout,swinging_strike,14,R,R,BOS,TOR,S,2,,3,2,2025,,,,1,2,Top,,,,778386,,,6,Sweeper,1,1,1,1,Standard,Standard,-0.332,0.481
FS,4/9/2025,90.2,"Wagner, Will",695238,field_out,hit_into_play,9,L,R,BOS,TOR,X,4,ground_ball,3,2,2025,665489,623993,665926,1,1,Top,4,101.9,-19,778386,0.151,2,7,Split-Finger,0,0,1,0,Standard,Standard,-0.341,0.612
ST,4/9/2025,81.8,"Giménez, Andrés",665926,single,hit_into_play,14,L,R,BOS,TOR,X,7,fly_ball,0,2,2025,,665489,623993,1,1,Top,218,70.2,26,778386,0.954,4,3,Sweeper,0,0,0,0,Standard,Standard,0.564,0.522
SI,4/9/2025,102,"Giménez, Andrés",665926,strikeout,swinging_strike,4,L,L,BOS,TOR,S,2,,1,2,2025,,,665489,1,9,Top,,,,778386,,,4,Sinker,1,1,1,1,Standard,Standard,-0.178,0.478
ST,4/9/2025,84.7,"Bichette, Bo",666182,field_out,hit_into_play,14,R,R,BOS,TOR,X,6,line_drive,1,2,2025,,,,2,8,Top,156,77.9,10,778386,0.37,4,4,Sweeper,1,1,1,1,Standard,Standard,-0.182,0.41000000000000003
SI,4/9/2025,93.6,"Guerrero Jr., Vladimir",665489,single,hit_into_play,11,R,R,BOS,TOR,X,5,ground_ball,3,2,2025,,,,1,1,Top,3,53.3,-51,778386,0.269,1,6,Sinker,0,0,0,0,Standard,Standard,0.336,0.482
FS,4/9/2025,93.7,"Santander, Anthony",623993,strikeout,swinging_strike,8,R,L,BOS,TOR,S,2,,1,2,2025,,,665489,0,9,Top,,,,778386,,,4,Split-Finger,1,1,1,1,Standard,Standard,-0.165,0.5569999999999999
CU,4/9/2025,85,"Lukes, Nathan",664770,field_out,hit_into_play,8,L,R,BOS,TOR,X,7,line_drive,0,2,2025,,,,1,8,Top,274,94.6,18,778386,0.441,4,3,Curveball,1,1,1,1,Infield shade,Standard,-0.163,0.43999999999999995
FF,4/9/2025,92.6,"Kirk, Alejandro",672386,field_out,hit_into_play,11,R,R,BOS,TOR,X,3,popup,0,2,2025,,665926,,0,10,Top,126,63.9,62,778386,0.008,3,3,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.175,0.45599999999999996
FC,4/8/2025,88.9,"Bichette, Bo",666182,field_out,hit_into_play,5,R,L,BOS,TOR,X,9,fly_ball,2,2,2025,,,702176,1,5,Top,266,85.9,46,778404,0.008,3,7,Cutter,0,0,0,0,Standard,Standard,-0.223,0.497
FF,4/8/2025,94.8,"Straw, Myles",664702,strikeout,called_strike,7,R,L,BOS,TOR,S,2,,3,2,2025,,,,2,4,Top,,,,778404,,,7,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.328,0.45499999999999996
FC,4/8/2025,89.4,"Schneider, Davis",676914,strikeout,swinging_strike,8,R,L,BOS,TOR,S,2,,2,2,2025,,,,1,4,Top,,,,778404,,,6,Cutter,0,0,0,0,Standard,Standard,-0.228,0.47
FC,4/8/2025,87.6,"Springer, George",543807,strikeout,called_strike,3,R,L,BOS,TOR,S,2,,3,2,2025,,666182,,2,3,Top,,,,778404,,,6,Cutter,0,0,0,0,Standard,Standard,-0.277,0.484
FC,4/8/2025,93.5,"Guerrero Jr., Vladimir",665489,field_out,hit_into_play,4,R,L,BOS,TOR,X,4,ground_ball,2,2,2025,,,666182,0,3,Top,97,65.7,9,778404,0.238,2,10,Cutter,0,0,0,0,Standard,Standard,-0.294,0.5349999999999999
FC,4/8/2025,89,"Roden, Alan",702176,field_out,hit_into_play,2,L,L,BOS,TOR,X,9,fly_ball,2,2,2025,,,,2,2,Top,340,94.6,27,778404,0.177,5,5,Cutter,0,0,0,0,Standard,Standard,-0.224,0.45799999999999996
FC,4/8/2025,89.6,"Straw, Myles",664702,field_out,hit_into_play,7,R,L,BOS,TOR,X,6,ground_ball,3,2,2025,,,,0,2,Top,96,85.3,7,778404,0.435,4,6,Cutter,0,0,0,0,Standard,Standard,-0.345,0.506
CH,4/8/2025,84.9,"Roden, Alan",702176,strikeout,called_strike,7,L,R,BOS,TOR,S,2,,3,2,2025,,664702,623168,0,8,Top,,,,778404,,,8,Changeup,1,4,4,1,Standard,Standard,-0.357,0.956
FF,4/8/2025,95,"Schneider, Davis",676914,strikeout,called_strike,11,R,L,BOS,TOR,S,2,,3,2,2025,666182,543807,676391,2,1,Top,,,,778404,,,6,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.3,0.5389999999999999
FC,4/8/2025,88.1,"Straw, Myles",664702,field_out,hit_into_play,8,R,R,BOS,TOR,X,4,ground_ball,0,2,2025,,,,2,9,Top,3,74,-29,778404,0.054,2,4,Cutter,1,6,6,1,Standard,Strategic,-0.16,0.992
SI,4/8/2025,96.7,"Clement, Ernie",676391,single,hit_into_play,8,R,L,BOS,TOR,X,7,line_drive,1,2,2025,,666182,543807,2,1,Top,124,89,16,778404,0.904,4,4,Sinker,0,0,0,0,Standard,Standard,0.633,0.482
CH,4/8/2025,82.3,"Giménez, Andrés",665926,force_out,hit_into_play,13,L,R,BOS,TOR,X,4,ground_ball,0,2,2025,,,543807,2,7,Top,9,81.6,-14,778404,0.088,2,3,Changeup,0,4,4,0,Infield shade,Standard,-0.174,0.9319999999999999
CH,4/8/2025,89.6,"Clement, Ernie",676391,strikeout,swinging_strike,13,R,R,BOS,TOR,S,2,,2,2,2025,,,,0,9,Top,,,,778404,,,7,Changeup,1,6,6,1,Standard,Standard,-0.232,0.994
FC,4/8/2025,92,"Santander, Anthony",623993,strikeout,swinging_strike,13,R,L,BOS,TOR,S,2,,0,2,2025,,666182,,1,1,Top,,,,778404,,,3,Cutter,0,0,0,0,Standard,Standard,-0.185,0.505
CH,4/8/2025,83.1,"Santander, Anthony",623993,strikeout,swinging_strike,13,L,R,BOS,TOR,S,2,,0,2,2025,,,,0,7,Top,,,,778404,,,3,Changeup,0,4,4,0,Infield shade,Standard,-0.165,0.9390000000000001
FC,4/8/2025,89.3,"Guerrero Jr., Vladimir",665489,field_out,hit_into_play,13,R,L,BOS,TOR,X,4,ground_ball,1,2,2025,,,666182,0,1,Top,22,47.6,-1,778404,0.096,1,4,Cutter,0,0,0,0,Standard,Standard,-0.258,0.526
SI,4/8/2025,94.3,"Bichette, Bo",666182,single,hit_into_play,4,R,R,BOS,TOR,X,8,ground_ball,1,2,2025,664702,623168,702176,2,6,Top,19,100.6,-6,778404,0.296,2,5,Sinker,0,2,4,0,Standard,Standard,0.585,0.779
FF,4/7/2025,94.6,"Bichette, Bo",666182,field_out,hit_into_play,2,R,R,BOS,TOR,X,8,fly_ball,0,2,2025,695238,,,2,6,Top,264,94.5,42,778426,0.03,3,3,4-Seam Fastball,1,3,3,1,Standard,Standard,-0.17,0.759
FF,4/7/2025,92.5,"Roden, Alan",702176,double_play,hit_into_play,11,L,R,BOS,TOR,X,1,ground_ball,2,2,2025,695238,,664770,0,6,Top,4,69,-45,778426,0.173,2,5,4-Seam Fastball,1,3,3,1,Infield shade,Standard,-0.205,0.862
CU,4/7/2025,80.4,"Lukes, Nathan",664770,single,hit_into_play,5,L,R,BOS,TOR,X,7,line_drive,1,2,2025,,695238,,0,6,Top,184,68.5,21,778426,0.846,4,4,Curveball,1,3,3,1,Standard,Standard,0.62,0.817
SL,4/7/2025,87.3,"Springer, George",543807,single,hit_into_play,5,R,R,BOS,TOR,X,7,ground_ball,3,2,2025,,665926,,2,5,Top,57,99.1,2,778426,0.42,4,6,Slider,1,2,3,1,Standard,Strategic,0.685,0.624
FF,4/7/2025,94.5,"Bichette, Bo",666182,strikeout,swinging_strike,11,R,R,BOS,TOR,S,2,,0,2,2025,,,,2,4,Top,,,,778426,,,5,4-Seam Fastball,1,2,2,1,Standard,Standard,-0.16,0.579
FF,4/7/2025,96.1,"Roden, Alan",702176,strikeout,swinging_strike,11,L,R,BOS,TOR,S,2,,0,2,2025,,,,1,4,Top,,,,778426,,,3,4-Seam Fastball,1,2,2,1,Infield shade,Standard,-0.163,0.593
SL,4/7/2025,84.9,"Wagner, Will",695238,field_out,hit_into_play,4,L,R,BOS,TOR,X,8,line_drive,2,2,2025,,543807,672386,2,3,Top,325,97,18,778426,0.403,4,7,Slider,0,2,2,0,Standard,Standard,-0.203,0.702
ST,4/7/2025,83.7,"Springer, George",543807,single,hit_into_play,14,R,R,BOS,TOR,X,7,line_drive,0,2,2025,665489,,,2,3,Top,195,83,17,778426,0.977,4,3,Sweeper,0,1,2,0,Standard,Strategic,0.835,0.5860000000000001
FF,4/7/2025,94.1,"Santander, Anthony",623993,field_out,hit_into_play,2,L,R,BOS,TOR,X,3,ground_ball,1,2,2025,,666182,665489,0,3,Top,22,95.7,-7,778426,0.26,2,5,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.242,0.5840000000000001
FF,4/7/2025,94.6,"Lukes, Nathan",664770,strikeout,swinging_strike,5,L,R,BOS,TOR,S,2,,3,2,2025,,,,1,2,Top,,,,778426,,,9,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.332,0.481
ST,4/7/2025,80.3,"Lukes, Nathan",664770,single,hit_into_play,3,L,R,BOS,TOR,X,8,fly_ball,2,2,2025,623993,543807,695238,2,9,Top,216,66.2,31,778426,0.881,4,5,Sweeper,2,5,6,2,Standard,Standard,0.551,0.966
FF,4/7/2025,92.9,"Wagner, Will",695238,single,hit_into_play,8,L,R,BOS,TOR,X,8,ground_ball,2,2,2025,,543807,672386,2,7,Top,76,98.4,3,778426,0.443,4,5,4-Seam Fastball,1,4,5,1,Standard,Standard,0.621,0.888
FF,4/7/2025,92,"Kirk, Alejandro",672386,single,hit_into_play,1,R,R,BOS,TOR,X,4,ground_ball,1,2,2025,,,543807,2,7,Top,19,97.4,-8,778426,0.178,2,6,4-Seam Fastball,1,4,4,1,Standard,Standard,0.434,0.879
CH,4/7/2025,84.6,"Giménez, Andrés",665926,force_out,hit_into_play,13,L,R,BOS,TOR,X,4,ground_ball,1,2,2025,,,665489,1,7,Top,9,75.8,-7,778426,0.077,2,4,Changeup,1,3,3,1,Infield shade,Standard,-0.241,0.81
FF,4/7/2025,93,"Santander, Anthony",623993,strikeout,called_strike,4,L,R,BOS,TOR,S,2,,2,2,2025,,,665489,0,7,Top,,,,778426,,,6,4-Seam Fastball,1,3,3,1,Infield shade,Standard,-0.201,0.835
SL,4/7/2025,88.1,"Guerrero Jr., Vladimir",665489,strikeout,swinging_strike,6,R,R,BOS,TOR,S,2,,1,2,2025,,,,1,1,Top,,,,778426,,,4,Slider,0,0,0,0,Standard,Standard,-0.18,0.473
SL,4/6/2025,85.4,"Straw, Myles",664702,strikeout,swinging_strike,14,R,L,NYM,TOR,S,2,,1,2,2025,,623168,,0,5,Top,,,,778435,,,6,Slider,2,0,0,2,Standard,Standard,-0.241,0.30900000000000005
SI,4/6/2025,92.8,"Giménez, Andrés",665926,strikeout,swinging_strike,12,L,L,NYM,TOR,S,2,,0,2,2025,,664702,623993,2,3,Top,,,,778435,,,3,Sinker,0,0,0,0,Standard,Standard,-0.178,0.474
CU,4/6/2025,80.8,"Guerrero Jr., Vladimir",665489,field_out,hit_into_play,5,R,L,NYM,TOR,X,8,fly_ball,0,2,2025,,,664702,1,3,Top,347,102.3,36,778435,0.456,6,3,Curveball,0,0,0,0,Standard,Standard,-0.169,0.49
CU,4/6/2025,79.8,"Straw, Myles",664702,single,hit_into_play,9,R,L,NYM,TOR,X,1,ground_ball,1,2,2025,,,,0,3,Top,43,97.3,0,778435,0.499,2,4,Curveball,0,0,0,0,Standard,Standard,0.508,0.493
SL,4/6/2025,85.9,"Schneider, Davis",676914,strikeout,called_strike,6,R,L,NYM,TOR,S,2,,3,2,2025,,672386,676391,1,2,Top,,,,778435,,,8,Slider,0,0,0,0,Standard,Standard,-0.313,0.5509999999999999
SI,4/6/2025,93.3,"Kirk, Alejandro",672386,single,hit_into_play,14,R,L,NYM,TOR,X,9,ground_ball,3,2,2025,,,,1,2,Top,88,96.3,3,778435,0.473,4,6,Sinker,0,0,0,0,Standard,Standard,0.336,0.481
FF,4/6/2025,95,"Clement, Ernie",676391,field_out,hit_into_play,8,R,L,NYM,TOR,X,9,line_drive,3,2,2025,,543807,,2,8,Top,264,82.4,27,778435,0.149,3,7,4-Seam Fastball,2,1,1,2,Standard,Standard,-0.277,0.22099999999999997
SL,4/6/2025,85.2,"Giménez, Andrés",665926,field_out,hit_into_play,13,L,L,NYM,TOR,X,5,ground_ball,1,2,2025,,,,0,2,Top,4,89.6,-20,778435,0.085,2,5,Slider,0,0,0,0,Infield shade,Standard,-0.189,0.493
FF,4/6/2025,95.8,"Heineman, Tyler",623168,strikeout,swinging_strike,12,L,R,NYM,TOR,S,2,,0,2,2025,,,,2,6,Top,,,,778435,,,3,4-Seam Fastball,2,1,1,2,Infield shade,Standard,-0.16,0.27
FF,4/6/2025,94.7,"Kirk, Alejandro",672386,single,hit_into_play,8,R,L,NYM,TOR,X,7,line_drive,1,2,2025,,,,2,8,Top,164,101.8,11,778435,0.944,4,4,4-Seam Fastball,2,1,1,2,Standard,Standard,0.403,0.15200000000000002
CU,4/6/2025,78,"Roden, Alan",702176,field_out,hit_into_play,9,L,R,NYM,TOR,X,1,ground_ball,2,2,2025,,,,1,6,Top,0,49.8,-81,778435,0.184,1,5,Curveball,2,1,1,2,Infield shade,Standard,-0.228,0.30000000000000004
FF,4/6/2025,94.3,"Giménez, Andrés",665926,strikeout,swinging_strike,1,L,L,NYM,TOR,S,2,,1,2,2025,,,,1,8,Top,,,,778435,,,4,4-Seam Fastball,2,1,1,2,Infield shade,Standard,-0.18,0.18899999999999995
FC,4/6/2025,91.5,"Straw, Myles",664702,strikeout,called_strike,1,R,R,NYM,TOR,S,2,,3,2,2025,,,,0,7,Top,,,,778435,,,7,Cutter,2,1,1,2,Standard,Standard,-0.345,0.31899999999999995
FF,4/6/2025,97.3,"Heineman, Tyler",623168,strikeout,swinging_strike,4,L,R,NYM,TOR,S,2,,0,2,2025,,,702176,0,9,Top,,,,778435,,,4,4-Seam Fastball,2,1,1,2,Infield shade,Standard,-0.148,0.239
SI,4/6/2025,92.5,"Bichette, Bo",666182,field_out,hit_into_play,14,R,L,NYM,TOR,X,1,ground_ball,1,2,2025,,,,0,1,Top,12,80.9,-8,778435,0.099,2,5,Sinker,0,0,0,0,Standard,Standard,-0.189,0.493
FF,4/6/2025,94.7,"Santander, Anthony",623993,strikeout,swinging_strike,3,R,L,NYM,TOR,S,2,,1,2,2025,,,,0,8,Top,,,,778435,,,4,4-Seam Fastball,2,1,1,2,Standard,Standard,-0.189,0.239
CH,4/5/2025,88.6,"Roden, Alan",702176,single,hit_into_play,5,L,R,NYM,TOR,X,9,ground_ball,1,2,2025,,,,0,5,Top,15,101.2,-8,778446,0.317,2,4,Changeup,0,0,0,0,Infield shade,Standard,0.508,0.491
FF,4/5/2025,94,"Springer, George",543807,strikeout,called_strike,14,R,R,NYM,TOR,S,2,,3,2,2025,,,,1,4,Top,,,,778446,,,6,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.332,0.478
SL,4/5/2025,86,"Kirk, Alejandro",672386,field_out,hit_into_play,2,R,R,NYM,TOR,X,3,ground_ball,1,2,2025,,,,0,4,Top,18,104.1,-8,778446,0.233,2,4,Slider,0,0,0,0,Standard,Standard,-0.189,0.492
FF,4/5/2025,92.2,"Giménez, Andrés",665926,strikeout,swinging_strike,5,L,R,NYM,TOR,S,2,,1,2,2025,,,,2,3,Top,,,,778446,,,5,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.182,0.45299999999999996
SL,4/5/2025,86.7,"Santander, Anthony",623993,field_out,hit_into_play,14,L,R,NYM,TOR,X,4,ground_ball,1,2,2025,,,,1,3,Top,11,82.8,-6,778446,0.102,2,4,Slider,0,0,0,0,Infield shade,Standard,-0.18,0.47
CH,4/5/2025,89.4,"Guerrero Jr., Vladimir",665489,field_out,hit_into_play,7,R,R,NYM,TOR,X,3,popup,1,2,2025,,,,0,3,Top,147,61.1,54,778446,0.01,3,4,Changeup,0,0,0,0,Standard,Standard,-0.189,0.493
SL,4/5/2025,86.2,"Straw, Myles",664702,single,hit_into_play,8,R,R,NYM,TOR,X,7,ground_ball,1,2,2025,,,,2,2,Top,110,91.2,5,778446,0.473,4,4,Slider,0,0,0,0,Standard,Standard,0.403,0.45699999999999996
SL,4/5/2025,86.6,"Wagner, Will",695238,strikeout,swinging_strike_blocked,14,L,R,NYM,TOR,S,2,,3,2,2025,,,,1,2,Top,,,,778446,,,7,Slider,0,0,0,0,Infield shade,Standard,-0.332,0.481
FF,4/5/2025,94.5,"Straw, Myles",664702,field_out,hit_into_play,3,R,R,NYM,TOR,X,6,ground_ball,1,2,2025,,,,1,6,Top,4,89.2,-39,778446,0.056,2,4,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.18,0.629
CH,4/5/2025,89.6,"Wagner, Will",695238,field_out,hit_into_play,4,L,R,NYM,TOR,X,3,ground_ball,2,2,2025,,,,1,8,Top,76,88.2,4,778446,0.406,2,7,Changeup,0,2,2,0,Infield shade,Standard,-0.228,0.849
