pitch_type,game_date,release_speed,player_name,batter,events,description,zone,b_swings,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hit_distance_sc,launch_speed,launch_angle,game_pk,estimated_ba_using_speedangle,launch_speed_angle,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,delta_run_exp,bat_win_exp
FS,5/15/2025,85.4,"Larnach, Trevor",663616,field_out,hit_into_play,7,L,R,BAL,MIN,X,8,fly_ball,1,2,2025,,,,1,1,Top,286,94,44,777911,0.015,3,5,Split-Finger,0,0,0,0,Infield shade,Standard,-0.18,0.473
FC,5/14/2025,87.7,"Lewis, Royce",668904,strikeout,swinging_strike,14,R,R,BAL,MIN,S,2,,1,2,2025,,,,1,6,Top,,,,777924,,,4,Cutter,3,4,4,3,Standard,Standard,-0.18,0.629
SI,5/14/2025,94,"Castro, Willi",650489,field_out,hit_into_play,4,L,R,BAL,MIN,X,7,fly_ball,3,2,2025,,,,0,6,Top,312,94.6,40,777924,0.038,3,9,Sinker,3,4,4,3,Infield shade,Standard,-0.345,0.6659999999999999
SI,5/14/2025,94.7,"Correa, Carlos",621043,strikeout,called_strike,9,R,R,BAL,MIN,S,2,,1,2,2025,663616,,,2,5,Top,,,,777924,,,6,Sinker,3,4,4,3,Standard,Standard,-0.192,0.614
FC,5/14/2025,87.8,"Lee, Brooks",686797,field_out,hit_into_play,8,L,R,BAL,MIN,X,3,ground_ball,2,2,2025,,663616,,1,5,Top,4,91.1,-27,777924,0.045,2,6,Cutter,3,4,4,3,Standard,Standard,-0.211,0.654
FC,5/14/2025,86.6,"France, Ty",664034,field_out,hit_into_play,9,R,R,BAL,MIN,X,6,ground_ball,3,2,2025,,,663616,0,5,Top,5,82.9,-21,777924,0.042,2,8,Cutter,3,4,4,3,Standard,Standard,-0.407,0.683
SL,5/14/2025,80.8,"Bader, Harrison",664056,field_out,hit_into_play,6,R,R,BAL,MIN,X,3,ground_ball,3,2,2025,,,686797,1,3,Top,5,47.9,-25,777938,0.184,1,8,Slider,0,3,3,0,Standard,Standard,-0.383,0.7989999999999999
FF,5/14/2025,92.6,"Castro, Willi",650489,strikeout,called_strike,8,L,R,BAL,MIN,S,2,,0,2,2025,,,686797,0,3,Top,,,,777938,,,3,4-Seam Fastball,0,3,3,0,Infield shade,Standard,-0.148,0.8069999999999999
FC,5/14/2025,88.1,"Lewis, Royce",668904,strikeout,swinging_strike,14,R,R,BAL,MIN,S,2,,0,2,2025,,621043,650489,0,4,Top,,,,777924,,,3,Cutter,3,1,1,3,Standard,Standard,-0.178,0.36
SI,5/14/2025,93.5,"Buxton, Byron",621439,single,hit_into_play,8,R,R,BAL,MIN,X,8,ground_ball,2,2,2025,,,,0,7,Top,61,110.6,1,777938,0.582,4,5,Sinker,6,5,5,6,Standard,Standard,0.465,0.30100000000000005
FF,5/14/2025,93.8,"Jeffers, Ryan",680777,field_out,hit_into_play,4,R,R,BAL,MIN,X,9,fly_ball,3,2,2025,,,,2,2,Top,273,87.8,42,777938,0.001,3,6,4-Seam Fastball,0,3,3,0,Standard,Standard,-0.328,0.755
CU,5/14/2025,80.5,"Keirsey Jr., DaShawn",680577,strikeout,swinging_strike_blocked,14,L,R,BAL,MIN,S,2,,0,2,2025,,,,2,6,Top,,,,777938,,,3,Curveball,6,5,5,6,Strategic,Standard,-0.16,0.27
CU,5/14/2025,81.9,"Bride, Jonah",681146,strikeout,swinging_strike,7,R,R,BAL,MIN,S,2,,2,2,2025,,,,1,6,Top,,,,777938,,,6,Curveball,6,5,5,6,Standard,Standard,-0.228,0.30000000000000004
FF,5/14/2025,93.5,"Buxton, Byron",621439,strikeout,foul_tip,3,R,R,BAL,MIN,S,2,,1,2,2025,,,681146,1,2,Top,,,,777938,,,4,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.178,0.597
CU,5/14/2025,82.1,"Clemens, Kody",665019,field_out,hit_into_play,14,L,R,BAL,MIN,X,3,ground_ball,2,2,2025,,,,0,6,Top,2,79.7,-28,777938,0.041,2,7,Curveball,6,5,5,6,Infield shade,Standard,-0.232,0.33499999999999996
FF,5/14/2025,94.4,"Clemens, Kody",665019,strikeout,swinging_strike,1,L,R,BAL,MIN,S,2,,1,2,2025,680777,650489,664056,2,1,Top,,,,777938,,,4,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.202,0.598
FC,5/14/2025,86.3,"Bader, Harrison",664056,field_out,hit_into_play,12,R,R,BAL,MIN,X,2,ground_ball,0,2,2025,,,,0,3,Top,2,60.3,-64,777924,0.286,2,3,Cutter,0,0,0,0,Standard,Standard,-0.165,0.49
SL,5/14/2025,85.2,"Vázquez, Christian",543877,field_out,hit_into_play,5,R,L,BAL,MIN,X,6,line_drive,3,2,2025,,,,1,9,Top,195,99.8,10,777924,0.82,4,6,Slider,3,4,4,3,Standard,Standard,-0.332,0.8220000000000001
SL,5/14/2025,86.9,"Buxton, Byron",621439,field_out,hit_into_play,9,R,R,BAL,MIN,X,6,ground_ball,3,2,2025,,,,2,8,Top,4,95.2,-28,777938,0.088,2,6,Slider,6,8,8,6,Standard,Standard,-0.328,0.841
SI,5/14/2025,94.2,"Jeffers, Ryan",680777,strikeout,called_strike,6,R,R,BAL,MIN,S,2,,1,2,2025,,,,0,5,Top,,,,777938,,,5,Sinker,6,4,4,6,Standard,Standard,-0.189,0.24
CH,5/14/2025,82.1,"Larnach, Trevor",663616,strikeout,swinging_strike,5,L,R,BAL,MIN,S,2,,3,2,2025,,,,1,7,Top,,,,777924,,,7,Changeup,3,4,4,3,Infield shade,Standard,-0.332,0.6719999999999999
CU,5/14/2025,77,"Lee, Brooks",686797,strikeout,swinging_strike_blocked,14,L,R,BAL,MIN,S,2,,1,2,2025,,621439,680777,1,1,Top,,,,777938,,,4,Curveball,0,0,0,0,Standard,Standard,-0.174,0.526
CH,5/14/2025,91.1,"Keirsey Jr., DaShawn",680577,strikeout,swinging_strike,13,L,R,BAL,MIN,S,2,,1,2,2025,,,,1,8,Top,,,,777938,,,4,Changeup,6,8,8,6,Standard,Standard,-0.18,0.847
SI,5/14/2025,94.8,"Lee, Brooks",686797,single,hit_into_play,1,R,L,BAL,MIN,X,7,ground_ball,1,2,2025,,,680777,1,9,Top,112,103.9,6,777938,0.656,4,4,Sinker,6,8,8,6,Standard,Standard,0.483,0.921
FF,5/14/2025,97,"Buxton, Byron",621439,strikeout,swinging_strike,11,R,R,BAL,MIN,S,2,,3,2,2025,,,,0,7,Top,,,,777924,,,6,4-Seam Fastball,3,4,4,3,Standard,Standard,-0.345,0.698
SI,5/14/2025,95.2,"Bride, Jonah",681146,strikeout,swinging_strike,13,R,R,BAL,MIN,S,2,,0,2,2025,,,,0,8,Top,,,,777938,,,3,Sinker,6,8,8,6,Standard,Standard,-0.165,0.857
FF,5/14/2025,94.7,"Castro, Willi",650489,strikeout,swinging_strike,12,R,L,BAL,MIN,S,2,,0,2,2025,,,621043,1,8,Top,,,,777924,,,3,4-Seam Fastball,3,4,4,3,Standard,Standard,-0.168,0.734
CU,5/14/2025,80.6,"Larnach, Trevor",663616,strikeout,swinging_strike,14,L,R,BAL,MIN,S,2,,2,2,2025,,,,1,1,Top,,,,777924,,,6,Curveball,0,0,0,0,Infield shade,Standard,-0.228,0.476
FF,5/14/2025,95.3,"Larnach, Trevor",663616,strikeout,called_strike,5,L,R,BAL,MIN,S,2,,1,2,2025,,,621439,0,1,Top,,,,777938,,,4,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.165,0.526
CU,5/14/2025,82.3,"Keirsey Jr., DaShawn",680577,strikeout,swinging_strike_blocked,14,L,R,BAL,MIN,S,2,,2,2,2025,,,,1,4,Top,,,,777938,,,5,Curveball,6,4,4,6,Infield shade,Standard,-0.228,0.241
SL,5/14/2025,83.9,"Lee, Brooks",686797,strikeout,called_strike,9,R,L,BAL,MIN,S,2,,2,2,2025,,,,0,8,Top,,,,777924,,,5,Slider,3,4,4,3,Standard,Standard,-0.232,0.742
SL,5/14/2025,84.7,"Vázquez, Christian",543877,field_out,hit_into_play,5,R,R,BAL,MIN,X,8,fly_ball,1,2,2025,,664056,,2,6,Top,347,90.8,30,777924,0.048,3,4,Slider,3,4,4,3,Standard,Standard,-0.208,0.631
CU,5/14/2025,81.9,"Bride, Jonah",681146,field_out,hit_into_play,14,R,R,BAL,MIN,X,6,ground_ball,0,2,2025,,,,0,4,Top,5,77.3,-24,777938,0.043,2,3,Curveball,6,4,4,6,Standard,Standard,-0.165,0.26
CU,5/11/2025,76.2,"France, Ty",664034,field_out,hit_into_play,8,R,R,MIN,SF,X,8,fly_ball,1,2,2025,664056,,663616,2,5,Bot,302,91.1,41,777956,0.013,3,6,Curveball,3,4,4,3,Strategic,Strategic,-0.188,0.393
SI,5/11/2025,92.2,"Bader, Harrison",664056,single,hit_into_play,5,R,R,MIN,SF,X,4,ground_ball,1,2,2025,,665019,,1,5,Bot,17,95,-6,777956,0.303,2,5,Sinker,2,4,4,2,Strategic,Standard,0.614,0.299
SI,5/11/2025,92.4,"Lewis, Royce",668904,field_out,hit_into_play,9,R,R,MIN,SF,X,9,fly_ball,2,2,2025,,,,0,5,Bot,296,86.5,30,777956,0.043,3,7,Sinker,2,4,4,2,Strategic,Standard,-0.232,0.284
CU,5/11/2025,77,"Buxton, Byron",621439,strikeout,swinging_strike,14,R,R,MIN,SF,S,2,,1,2,2025,,,664056,2,3,Bot,,,,777956,,,4,Curveball,0,1,1,0,Strategic,Standard,-0.183,0.396
SL,5/11/2025,88.9,"Bader, Harrison",664056,strikeout,swinging_strike,14,R,R,MIN,SF,S,2,,3,2,2025,,,668904,2,8,Bot,,,,777956,,,6,Slider,5,5,5,5,Strategic,Standard,-0.295,0.556
CH,5/11/2025,89,"Keirsey Jr., DaShawn",680577,strikeout,swinging_strike_blocked,13,L,R,MIN,SF,S,2,,1,2,2025,,,668904,1,8,Bot,,,,777956,,,5,Changeup,5,5,5,5,Standard,Standard,-0.178,0.591
FF,5/11/2025,96.3,"Jeffers, Ryan",680777,strikeout,called_strike,6,R,R,MIN,SF,S,2,,0,2,2025,,663616,,2,7,Bot,,,,777956,,,3,4-Seam Fastball,5,4,4,5,Strategic,Standard,-0.193,0.764
CU,5/11/2025,76.1,"Lee, Brooks",686797,strikeout,called_strike,8,L,R,MIN,SF,S,2,,3,2,2025,,,,0,2,Bot,,,,777956,,,7,Curveball,0,1,1,0,Strategic,Standard,-0.345,0.449
SL,5/11/2025,74.8,"France, Ty",664034,strikeout,swinging_strike,12,R,R,MIN,SF,S,2,,0,2,2025,,,,2,9,Bot,,,,777956,,,3,Slider,5,5,5,5,Strategic,Strategic,-0.16,0.522
SL,5/11/2025,89.8,"Buxton, Byron",621439,strikeout,swinging_strike,14,R,R,MIN,SF,S,2,,1,2,2025,668904,,664056,2,6,Bot,,,,777956,,,4,Slider,5,4,4,5,Strategic,Standard,-0.18,0.726
SI,5/11/2025,82.6,"Larnach, Trevor",663616,strikeout,swinging_strike,14,L,R,MIN,SF,S,2,,3,2,2025,,,,1,9,Bot,,,,777956,,,7,Sinker,5,5,5,5,Standard,Standard,-0.332,0.59
SI,5/11/2025,96.3,"Lewis, Royce",668904,field_out,hit_into_play,3,R,R,MIN,SF,X,4,ground_ball,1,2,2025,,686797,650489,1,10,Bot,3,84.1,-42,777956,0.063,2,4,Sinker,6,6,6,6,Standard,Standard,-0.242,0.681
SL,5/11/2025,89.1,"Bader, Harrison",664056,force_out,hit_into_play,11,R,R,MIN,SF,X,5,ground_ball,3,2,2025,650489,668904,681146,1,6,Bot,10,51.5,-12,777956,0.097,1,9,Slider,4,4,4,5,Standard,Standard,-0.341,0.728
SI,5/11/2025,94.3,"France, Ty",664034,strikeout,swinging_strike,6,R,R,MIN,SF,S,2,,1,2,2025,,,,2,1,Bot,,,,777956,,,5,Sinker,0,1,1,0,Strategic,Standard,-0.182,0.404
SL,5/11/2025,88.6,"France, Ty",664034,field_out,hit_into_play,5,R,R,MIN,SF,X,6,ground_ball,3,2,2025,,663616,,0,7,Bot,15,99.4,-8,777956,0.206,2,7,Slider,5,4,4,5,Strategic,Standard,-0.273,0.844
SL,5/11/2025,74.6,"Buxton, Byron",621439,strikeout,swinging_strike,12,R,R,MIN,SF,S,2,,1,2,2025,,,,0,9,Bot,,,,777956,,,5,Slider,5,5,5,5,Standard,Strategic,-0.189,0.622
SI,5/11/2025,96.4,"Lee, Brooks",686797,single,hit_into_play,11,L,R,MIN,SF,X,7,line_drive,1,2,2025,,664034,,0,10,Bot,237,80.9,20,777956,0.901,4,5,Sinker,5,6,6,5,Standard,Standard,0.62,0.401
FF,5/10/2025,92.9,"Vázquez, Christian",543877,strikeout,swinging_strike,11,R,R,MIN,SF,S,2,,2,2,2025,,664056,,2,7,Bot,,,,777974,,,5,4-Seam Fastball,2,1,1,2,Strategic,Standard,-0.22,0.772
ST,5/10/2025,84.9,"Lewis, Royce",668904,field_out,hit_into_play,12,R,R,MIN,SF,X,4,fly_ball,3,2,2025,,,,1,7,Bot,185,80.4,60,777974,0.028,3,6,Sweeper,2,1,1,2,Strategic,Standard,-0.332,0.773
FF,5/10/2025,94,"Correa, Carlos",621043,strikeout,foul_tip,12,R,R,MIN,SF,S,2,,2,2,2025,,,686797,2,6,Bot,,,,777974,,,5,4-Seam Fastball,2,1,1,2,Strategic,Standard,-0.216,0.712
SI,5/10/2025,94,"Buxton, Byron",621439,strikeout,called_strike,9,R,R,MIN,SF,S,2,,0,2,2025,,,,2,5,Bot,,,,777974,,,3,Sinker,2,1,1,2,Strategic,Standard,-0.16,0.667
FF,5/10/2025,92.4,"Vázquez, Christian",543877,strikeout,swinging_strike,12,R,R,MIN,SF,S,2,,1,2,2025,,,,1,5,Bot,,,,777974,,,4,4-Seam Fastball,2,1,1,2,Strategic,Standard,-0.18,0.682
CH,5/10/2025,87,"Correa, Carlos",621043,field_out,hit_into_play,13,R,R,MIN,SF,X,4,ground_ball,1,2,2025,,,,0,4,Bot,79,108.5,2,777974,0.58,4,4,Changeup,2,1,1,2,Strategic,Standard,-0.189,0.679
SI,5/10/2025,93.1,"France, Ty",664034,strikeout,called_strike,12,R,R,MIN,SF,S,2,,2,2,2025,,,,1,3,Bot,,,,777974,,,5,Sinker,2,1,1,2,Strategic,Strategic,-0.228,0.646
CH,5/10/2025,87.7,"Buxton, Byron",621439,strikeout,swinging_strike,13,R,R,MIN,SF,S,2,,1,2,2025,,,543877,0,3,Bot,,,,777974,,,5,Changeup,0,1,1,0,Standard,Strategic,-0.165,0.469
CH,5/10/2025,88.3,"Bader, Harrison",664056,field_out,hit_into_play,13,R,R,MIN,SF,X,5,ground_ball,1,2,2025,,650489,,2,2,Bot,3,93.3,-24,777974,0.072,2,4,Changeup,0,1,1,0,Strategic,Standard,-0.206,0.414
CH,5/10/2025,87.5,"Lewis, Royce",668904,field_out,hit_into_play,13,R,R,MIN,SF,X,6,ground_ball,1,2,2025,,,650489,1,2,Bot,1,78.3,-37,777974,0.05,2,4,Changeup,0,1,1,0,Standard,Standard,-0.241,0.436
CH,5/10/2025,87.2,"Lee, Brooks",686797,strikeout,swinging_strike,14,L,R,MIN,SF,S,2,,0,2,2025,,663616,,2,1,Bot,,,,777974,,,4,Changeup,0,0,0,0,Standard,Standard,-0.193,0.52
ST,5/10/2025,84.8,"France, Ty",664034,strikeout,swinging_strike,11,R,R,MIN,SF,S,2,,3,2,2025,,663616,,1,1,Bot,,,,777974,,,6,Sweeper,0,0,0,0,Strategic,Standard,-0.295,0.57
FF,5/10/2025,98.8,"France, Ty",664034,strikeout,swinging_strike,11,R,R,MIN,SF,S,2,,1,2,2025,,,,2,8,Bot,,,,777974,,,4,4-Seam Fastball,2,1,1,2,Strategic,Standard,-0.182,0.841
SI,5/10/2025,93.4,"Larnach, Trevor",663616,double,hit_into_play,3,L,R,MIN,SF,X,9,ground_ball,2,2,2025,,,,1,1,Bot,62,108.5,0,777974,0.519,4,5,Sinker,0,0,0,0,Standard,Standard,0.668,0.524
FF,5/10/2025,98.8,"Larnach, Trevor",663616,strikeout,swinging_strike,13,L,R,MIN,SF,S,2,,1,2,2025,,,,1,8,Bot,,,,777974,,,5,4-Seam Fastball,2,1,1,2,Strategic,Standard,-0.18,0.85
SI,5/10/2025,93.7,"Buxton, Byron",621439,strikeout,swinging_strike,13,R,R,MIN,SF,S,2,,2,2,2025,,,,0,1,Bot,,,,777974,,,5,Sinker,0,0,0,0,Strategic,Standard,-0.232,0.545
SL,5/10/2025,88.2,"Buxton, Byron",621439,strikeout,swinging_strike,14,R,R,MIN,SF,S,2,,0,2,2025,,,,0,8,Bot,,,,777974,,,3,Slider,2,1,1,2,Strategic,Standard,-0.165,0.861
SI,5/9/2025,99,"Jeffers, Ryan",680777,strikeout,called_strike,9,R,R,MIN,SF,S,2,,1,2,2025,,,,1,6,Bot,,,,777992,,,5,Sinker,3,0,0,3,Strategic,Standard,-0.18,0.902
ST,5/9/2025,82.2,"Lee, Brooks",686797,strikeout,swinging_strike,14,L,R,MIN,SF,S,2,,0,2,2025,,,,0,6,Bot,,,,777992,,,4,Sweeper,3,0,0,3,Standard,Standard,-0.165,0.908
SI,5/9/2025,99.4,"Larnach, Trevor",663616,strikeout,called_strike,9,L,R,MIN,SF,S,2,,2,2,2025,,665019,621439,1,5,Bot,,,,777992,,,5,Sinker,3,0,0,3,Standard,Standard,-0.216,0.896
SI,5/9/2025,99,"Jeffers, Ryan",680777,strikeout,called_strike,14,R,R,MIN,SF,S,2,,3,2,2025,,664034,,1,4,Bot,,,,777992,,,6,Sinker,1,0,0,1,Strategic,Standard,-0.295,0.707
FF,5/9/2025,96.3,"Correa, Carlos",621043,force_out,hit_into_play,6,R,L,MIN,SF,X,6,ground_ball,2,2,2025,,,680777,2,8,Bot,38,101.4,-2,777992,0.4,2,5,4-Seam Fastball,3,1,1,3,Strategic,Standard,-0.216,0.93
ST,5/9/2025,84,"Lee, Brooks",686797,strikeout,swinging_strike,8,L,R,MIN,SF,S,2,,3,2,2025,,,664034,0,4,Bot,,,,777992,,,7,Sweeper,1,0,0,1,Standard,Standard,-0.315,0.725
FF,5/9/2025,96,"France, Ty",664034,strikeout,swinging_strike,11,R,L,MIN,SF,S,2,,0,2,2025,,,,0,8,Bot,,,,777992,,,3,4-Seam Fastball,3,1,1,3,Strategic,Standard,-0.165,0.936
FF,5/9/2025,97.5,"Clemens, Kody",665019,strikeout,swinging_strike,2,L,R,MIN,SF,S,2,,0,2,2025,,,,0,3,Bot,,,,777992,,,3,4-Seam Fastball,1,0,0,1,Standard,Strategic,-0.165,0.661
FF,5/9/2025,95.8,"Lewis, Royce",668904,strikeout,called_strike,8,R,L,MIN,SF,S,2,,1,2,2025,,664056,,1,7,Bot,,,,777992,,,6,4-Seam Fastball,3,1,1,3,Standard,Standard,-0.201,0.892
ST,5/9/2025,82.4,"Castro, Willi",650489,force_out,hit_into_play,14,L,R,MIN,SF,X,1,ground_ball,0,2,2025,,,621043,1,2,Bot,1,50.4,-51,777992,0.299,1,3,Sweeper,1,0,0,1,Standard,Standard,-0.231,0.648
SL,5/9/2025,89,"Lee, Brooks",686797,field_out,hit_into_play,8,L,R,MIN,SF,X,4,ground_ball,0,2,2025,,,,2,1,Bot,5,65,-21,777992,0.042,2,3,Slider,1,0,0,1,Standard,Standard,-0.16,0.608
FF,5/9/2025,96,"Castro, Willi",650489,strikeout,foul_tip,3,R,L,MIN,SF,S,2,,2,2,2025,,,,0,7,Bot,,,,777992,,,6,4-Seam Fastball,3,1,1,3,Strategic,Standard,-0.232,0.885
FF,5/8/2025,95.6,"Castro, Willi",650489,strikeout,swinging_strike,5,L,R,MIN,BAL,S,2,,1,2,2025,,,,1,7,Bot,,,,778007,,,4,4-Seam Fastball,2,2,2,2,Infield shade,Standard,-0.18,0.541
FS,5/8/2025,84.5,"France, Ty",664034,strikeout,swinging_strike,14,R,R,MIN,BAL,S,2,,1,2,2025,,,,2,6,Bot,,,,778007,,,5,Split-Finger,2,2,2,2,Standard,Standard,-0.182,0.512
SI,5/8/2025,95.2,"Lee, Brooks",686797,strikeout,called_strike,8,L,R,MIN,BAL,S,2,,1,2,2025,,,,1,6,Bot,,,,778007,,,4,Sinker,2,2,2,2,Infield shade,Standard,-0.18,0.534
SI,5/8/2025,94.8,"Lewis, Royce",668904,strikeout,called_strike,9,R,R,MIN,BAL,S,2,,1,2,2025,,,,0,5,Bot,,,,778007,,,5,Sinker,1,2,2,1,Standard,Standard,-0.189,0.405
SI,5/8/2025,95,"Castro, Willi",650489,strikeout,swinging_strike,4,L,R,MIN,BAL,S,2,,1,2,2025,,664034,,2,4,Bot,,,,778007,,,4,Sinker,1,2,2,1,Standard,Standard,-0.208,0.393
CU,5/8/2025,79.7,"Lee, Brooks",686797,strikeout,swinging_strike,9,L,R,MIN,BAL,S,2,,2,2,2025,,,,0,4,Bot,,,,778007,,,5,Curveball,1,2,2,1,Infield shade,Standard,-0.232,0.423
FC,5/8/2025,89.5,"Larnach, Trevor",663616,strikeout,called_strike,7,L,R,MIN,BAL,S,2,,2,2,2025,,,,2,3,Bot,,,,778007,,,5,Cutter,1,2,2,1,Infield shade,Standard,-0.224,0.388
FF,5/8/2025,94.5,"Buxton, Byron",621439,field_out,hit_into_play,3,R,R,MIN,BAL,X,3,popup,1,2,2025,,,,1,3,Bot,59,81.4,74,778007,0.005,3,4,4-Seam Fastball,1,2,2,1,Standard,Standard,-0.18,0.403
FC,5/8/2025,86.6,"Lewis, Royce",668904,field_out,hit_into_play,2,R,R,MIN,BAL,X,8,fly_ball,1,2,2025,,,,1,2,Bot,276,96.3,48,778007,0.015,3,4,Cutter,1,1,1,1,Standard,Standard,-0.18,0.523
SI,5/8/2025,98.9,"Castro, Willi",650489,strikeout,called_strike,7,R,L,MIN,BAL,S,2,,1,2,2025,,664034,621043,2,8,Bot,,,,778007,,,5,Sinker,5,2,2,5,Standard,Standard,-0.191,0.97
FF,5/8/2025,94.3,"France, Ty",664034,single,hit_into_play,12,R,R,MIN,BAL,X,9,ground_ball,1,2,2025,,621439,,2,1,Bot,114,100.9,4,778007,0.572,4,4,4-Seam Fastball,0,0,0,1,Standard,Standard,0.754,0.523
SI,5/8/2025,91.7,"Lee, Brooks",686797,strikeout,called_strike,4,L,R,MIN,BAL,S,2,,3,2,2025,,,621439,1,1,Bot,,,,778007,,,6,Sinker,0,0,0,0,Infield shade,Standard,-0.32,0.556
SI,5/8/2025,95.9,"Vázquez, Christian",543877,strikeout,swinging_strike,5,R,R,MIN,BAL,S,2,,2,2,2025,,664056,,0,8,Bot,,,,778007,,,5,Sinker,2,2,2,2,Standard,Standard,-0.286,0.725
FF,5/8/2025,98.4,"Lee, Brooks",686797,double,hit_into_play,1,R,L,MIN,BAL,X,8,fly_ball,1,2,2025,,664056,621439,2,8,Bot,394,105.1,24,778007,0.661,6,4,4-Seam Fastball,2,2,2,4,Standard,Standard,1.085,0.564
SI,5/8/2025,96.8,"Larnach, Trevor",663616,strikeout,foul_tip,6,L,L,MIN,BAL,S,2,,3,2,2025,,664056,621439,1,8,Bot,,,,778007,,,6,Sinker,2,2,2,2,Standard,Standard,-0.313,0.689
CU,5/7/2025,82.6,"Castro, Willi",650489,field_out,hit_into_play,8,L,R,MIN,BAL,X,9,fly_ball,2,2,2025,,,,2,4,Bot,310,96.4,42,778011,0.025,3,7,Curveball,3,1,1,3,Infield shade,Standard,-0.224,0.758
SI,5/7/2025,93.8,"Lewis, Royce",668904,grounded_into_double_play,hit_into_play,8,R,R,MIN,BAL,X,6,ground_ball,3,2,2025,,,686797,0,4,Bot,68,102.3,2,778011,0.494,4,6,Sinker,3,1,1,3,Standard,Standard,-0.407,0.814
CU,5/7/2025,81.4,"France, Ty",664034,single,hit_into_play,9,R,R,MIN,BAL,X,7,line_drive,3,2,2025,,,,2,3,Bot,188,99.8,11,778011,0.911,4,6,Curveball,3,1,1,3,Standard,Standard,0.258,0.738
FF,5/7/2025,93.1,"Jeffers, Ryan",680777,field_out,hit_into_play,12,R,R,MIN,BAL,X,8,fly_ball,0,2,2025,,,,1,3,Bot,304,87.7,41,778011,0.003,3,3,4-Seam Fastball,3,1,1,3,Standard,Standard,-0.163,0.744
CU,5/7/2025,81.1,"Lee, Brooks",686797,field_out,hit_into_play,6,L,R,MIN,BAL,X,3,ground_ball,2,2,2025,,664034,,1,2,Bot,83,93.7,2,778011,0.471,4,5,Curveball,0,0,0,0,Standard,Standard,-0.211,0.566
CU,5/7/2025,81.2,"Correa, Carlos",621043,field_out,hit_into_play,6,R,R,MIN,BAL,X,1,ground_ball,0,2,2025,,,664034,0,2,Bot,1,72.7,-77,778011,0.249,2,3,Curveball,0,0,0,0,Standard,Standard,-0.24,0.575
ST,5/7/2025,84,"Lee, Brooks",686797,field_out,hit_into_play,5,L,R,MIN,BAL,X,6,popup,2,2,2025,,664034,,2,8,Bot,115,92.7,69,778011,0.005,3,5,Sweeper,5,2,2,5,Standard,Standard,-0.22,0.97
ST,5/7/2025,82.9,"France, Ty",664034,single,hit_into_play,9,R,R,MIN,BAL,X,8,line_drive,2,2,2025,,,,1,8,Bot,200,105.1,9,778011,0.803,4,5,Sweeper,5,2,2,5,Standard,Standard,0.44,0.97
FF,5/7/2025,95.8,"Larnach, Trevor",663616,strikeout,swinging_strike,13,L,R,MIN,BAL,S,2,,3,2,2025,,,,1,1,Bot,,,,778011,,,6,4-Seam Fastball,0,0,0,0,Infield shade,Standard,-0.332,0.53
ST,5/7/2025,87.5,"Correa, Carlos",621043,strikeout,swinging_strike,14,R,R,MIN,BAL,S,2,,1,2,2025,,,,1,6,Bot,,,,778011,,,4,Sweeper,3,2,2,3,Standard,Standard,-0.18,0.714
SL,5/7/2025,84.8,"Castro, Willi",650489,strikeout,swinging_strike,13,R,L,MIN,BAL,S,2,,2,2,2025,,,680577,0,7,Bot,,,,778011,,,6,Slider,3,2,2,3,Standard,Standard,-0.201,0.813
SI,5/7/2025,92.2,"Jeffers, Ryan",680777,strikeout,called_strike,9,R,R,MIN,BAL,S,2,,3,2,2025,,,,0,8,Bot,,,,778011,,,6,Sinker,5,2,2,5,Standard,Standard,-0.345,0.973
FF,5/7/2025,95.2,"Buxton, Byron",621439,strikeout,swinging_strike,12,R,R,MIN,BAL,S,2,,0,2,2025,,,,0,1,Bot,,,,778011,,,4,4-Seam Fastball,0,0,0,0,Standard,Standard,-0.165,0.539
FF,5/7/2025,97.6,"Clemens, Kody",665019,strikeout,swinging_strike,7,L,R,MIN,BAL,S,2,,0,2,2025,,,,0,5,Bot,,,,778011,,,3,4-Seam Fastball,3,2,2,3,Infield shade,Standard,-0.165,0.7
CH,5/6/2025,83.1,"Lee, Brooks",686797,field_out,hit_into_play,12,R,L,MIN,BAL,X,2,popup,2,2,2025,,,,2,6,Bot,49,77.6,84,778028,0.005,3,5,Changeup,5,1,1,5,Standard,Standard,-0.224,0.943
FF,5/6/2025,92,"Correa, Carlos",621043,strikeout,called_strike,13,R,L,MIN,BAL,S,2,,3,2,2025,,,,0,6,Bot,,,,778028,,,8,4-Seam Fastball,5,1,1,5,Standard,Standard,-0.345,0.952
CU,5/6/2025,79.7,"Buxton, Byron",621439,strikeout,called_strike,14,R,L,MIN,BAL,S,2,,2,2,2025,,,,0,5,Bot,,,,778028,,,5,Curveball,5,1,1,5,Standard,Standard,-0.232,0.93
FF,5/6/2025,92.4,"Castro, Willi",650489,strikeout,swinging_strike,5,R,L,MIN,BAL,S,2,,3,2,2025,,,,2,4,Bot,,,,778028,,,6,4-Seam Fastball,5,1,1,5,Standard,Standard,-0.328,0.901
